verb,prep,freqNoun,freqVerb,freqComb
ПРОРАБАТЫВАТЬСЯ,,1516731,6868,2366
ПОСЫПАТЬСЯ,,1516731,63032,2301
ПОВТОРЯТЬ,,1516731,111150,2297
ПОНИМАТЬ,,1516731,394627,2297
ОТНОСИТЬ,,1516731,847578,2281
КУРИРОВАТЬ,,1516731,20098,2251
СЧИТАТЬ,,1516731,1388621,2216
ПРОИГНОРИРОВАТЬ,,1516731,27762,2199
ИЗУЧАТЬ,,1516731,238995,2158
ПОЯВИТЬСЯ,,1516731,1712736,2136
ЖДАТЬ,,1516731,793831,2101
ОТРАБОТАТЬ,,1516731,44492,2071
НАХОДИТЬСЯ,,1516731,2661082,2049
ОТВЕЧАТЬ,,1516731,609071,2047
ПОСЛЕДОВАТЬ,,1516731,238476,2018
ОСТАВИТЬ,,1516731,840269,1929
ОСВЕТИТЬ,,1516731,83269,1904
УДИВИТЬСЯ,,1516731,86840,1891
ЗАСТАТЬ,,1516731,76297,1880
ЗВУЧАТЬ,,1516731,199984,1765
СТАНОВИТЬСЯ,,1516731,695686,1729
МУЧИТЬСЯ,,1516731,36324,1672
ОЖИДАТЬ,,1516731,340622,1635
СОГЛАСОВАТЬ,,1516731,84135,1566
СНЯТЬ,,1516731,861454,1564
ИССЛЕДОВАТЬ,,1516731,94839,1530
СНИМАТЬ,,1516731,286926,1478
УДИВИТЬ,,1516731,91483,1447
УЛАДИТЬ,,1516731,10193,1439
ИДТИ,,1516731,2732778,1435
ПРОРАБАТЫВАТЬ,,1516731,7476,1418
ЗАТРАГИВАТЬСЯ,,1516731,6104,1401
ЗАСЫПАТЬ,,1516731,74921,1378
ОКАЗАТЬСЯ,,1516731,1813169,1314
СУЩЕСТВОВАТЬ,,1516731,667956,1306
ОЗАБОТИТЬ,,1516731,37289,1262
ЗАКРЫТЬ,,1516731,808573,1251
ИМЕТЬ,,1516731,4883454,1231
СЫПАТЬСЯ,,1516731,34556,1184
БЕСПОКОИТЬ,,1516731,50325,1112
СЛЕДОВАТЬ,,1516731,314058,1106
ОЗАДАЧИТЬ,,1516731,20205,1102
ИСЧЕРПАТЬ,,1516731,22217,1035
ПЕРЕВЕСТИ,,1516731,510995,1026
РАЗРЕШАТЬ,,1516731,33642,1023
ЗАНЯТЬ,,1516731,593852,1006
ПРОПУСТИТЬ,,1516731,160681,1001
ЛЮБИТЬ,,1516731,950738,994
ВНЕСТИ,,1516731,379071,975
ПРОЯСНИТЬ,,1516731,16943,953
ЧИТАТЬСЯ,,1516731,43229,948
ПОЯВЛЯТЬСЯ,,1516731,440146,945
ОСТАВЛЯТЬ,,1516731,318436,894
ОБДУМЫВАТЬ,,1516731,24869,874
РЕГУЛИРОВАТЬ,,1516731,48011,863
ПЕРЕДАТЬ,,1516731,696663,861
ОТЛОЖИТЬ,,1516731,171632,860
ЗАКОНЧИТЬ,,1516731,392432,838
ФОРМУЛИРОВАТЬ,,1516731,9591,828
ЗАСТЫТЬ,,1516731,142577,812
СЫПАТЬ,,1516731,25748,800
ОБДУМАТЬ,,1516731,11886,800
НАЗВАТЬ,,1516731,806830,789
ИМЕТЬСЯ,,1516731,559835,777
ВЫЯСНИТЬ,,1516731,70009,770
ПРЕДЛОЖИТЬ,,1516731,622690,765
МОЧЬ,,1516731,850912,765
ЗАСТАВИТЬ,,1516731,251564,755
УТОЧНИТЬ,,1516731,215427,728
ИЗЛОЖИТЬ,,1516731,104248,723
НАПИСАТЬ,,1516731,995391,720
ОЗАБОТИТЬСЯ,,1516731,14703,707
ОБЕСПОКОИТЬ,,1516731,63391,697
ОЗВУЧИТЬ,,1516731,60411,695
СОРВАТЬСЯ,,1516731,123810,694
ИГНОРИРОВАТЬ,,1516731,36883,691
ПРИВЕСТИ,,1516731,919531,685
ВХОДИТЬ,,1516731,780476,670
ТРЕБОВАТЬ,,1516731,688059,666
НАЗРЕТЬ,,1516731,7092,660
НАЧАТЬСЯ,,1516731,875770,660
РАЗРАБОТАТЬ,,1516731,438620,654
ПЕРЕАДРЕСОВАТЬ,,1516731,2866,653
ВСПОМНИТЬ,,1516731,471977,638
СНИМАТЬСЯ,,1516731,70467,629
ВОЗБУДИТЬ,,1516731,144180,628
ОБОЙТИ,,1516731,145653,626
ИЗБЕЖАТЬ,,1516731,140162,608
ИЗУЧАТЬСЯ,,1516731,15481,606
ВСПЛЫТЬ,,1516731,46761,599
СОДЕРЖАТЬ,,1516731,449675,593
ПРОДУМАТЬ,,1516731,27975,582
СВОДИТЬСЯ,,1516731,56266,568
ПОЗВОЛИТЬ,,1516731,288075,565
УДЕЛЯТЬ,,1516731,57775,563
ВКЛЮЧАТЬ,,1516731,299778,563
ПРОКОММЕНТИРОВАТЬ,,1516731,131700,561
ПРЕРВАТЬ,,1516731,186538,551
ЗАИНТЕРЕСОВАТЬ,,1516731,252477,550
КАЗАТЬСЯ,,1516731,318126,549
ЗАИНТЕРЕСОВАТЬСЯ,,1516731,57356,542
КОММЕНТИРОВАТЬ,,1516731,63858,542
ВСТРЕТИТЬ,,1516731,460413,532
ПОНРАВИТЬСЯ,,1516731,186457,529
ВЕДАТЬ,,1516731,36641,523
СВЯЗАТЬ,,1516731,1362256,520
ХВАТИТЬ,,1516731,336837,519
ИЗБЕГАТЬ,,1516731,94891,514
ОТРАБАТЫВАТЬСЯ,,1516731,7662,512
ВЗЯТЬ,,1516731,2235567,511
СДЕЛАТЬ,,1516731,2688427,510
БОЯТЬСЯ,,1516731,360524,507
ДАВАТЬ,,1516731,1254195,503
ПОРОЖДАТЬ,,1516731,52126,501
ОСВЕЩАТЬ,,1516731,55590,500
ПЕРЕСМОТРЕТЬ,,1516731,41121,499
СЧЕСТЬ,,1516731,79169,497
ПОДГОТОВИТЬ,,1516731,356423,491
ОБХОДИТЬ,,1516731,48589,491
ТЕРЗАТЬСЯ,,1516731,10984,486
ИНИЦИИРОВАТЬ,,1516731,51621,484
ЗНАТЬ,,1516731,1470177,472
ВЫХОДИТЬ,,1516731,543652,470
ИСПОЛЬЗОВАТЬ,,1516731,1431705,465
РАЗОБРАТЬ,,1516731,66383,463
ОЗАДАЧИТЬСЯ,,1516731,2952,461
УПИРАТЬСЯ,,1516731,49345,449
ПРЕДСТАВИТЬ,,1516731,1185156,447
ОПРЕДЕЛИТЬ,,1516731,398404,444
ОСВЕЩАТЬСЯ,,1516731,15115,443
ПРЕДЛАГАТЬ,,1516731,379415,433
РАЗДАТЬСЯ,,1516731,392848,431
ОТРАБАТЫВАТЬ,,1516731,23821,430
ОГРАНИЧИВАТЬСЯ,,1516731,73214,429
ПРОИЗНЕСТИ,,1516731,784042,424
ВЫТЕКАТЬ,,1516731,29273,423
РАЗРЕШИТЬСЯ,,1516731,7406,420
ВИДЕТЬ,,1516731,1971171,416
ОТРАЗИТЬ,,1516731,94090,414
ПОКАЗАТЬСЯ,,1516731,349480,413
ПРЕДСТАВЛЯТЬ,,1516731,614293,413
ПОЛУЧИТЬ,,1516731,3281968,411
ЗАБРОСАТЬ,,1516731,16025,410
ВЫДЕЛИТЬ,,1516731,259457,409
ТРЕВОЖИТЬ,,1516731,28255,409
РАЗБИРАТЬ,,1516731,39479,404
ВЫСЛУШАТЬ,,1516731,62077,403
ЧИТАТЬ,,1516731,552091,403
ОГРАНИЧИТЬСЯ,,1516731,53008,399
ВЕРТЕТЬСЯ,,1516731,28115,398
ПРИДУМАТЬ,,1516731,161541,396
РЕГУЛИРОВАТЬСЯ,,1516731,26453,396
РАЗРЕШАТЬСЯ,,1516731,15605,393
ПОДНЯТЬСЯ,,1516731,740995,392
ВЫНОСИТЬ,,1516731,90608,392
СОСТАВЛЯТЬ,,1516731,443838,390
СМУТИТЬ,,1516731,21658,385
ОТПАСТЬ,,1516731,13132,383
ПОЙТИ,,1516731,1160508,381
НАЙТИ,,1516731,1914932,377
ОБОЗНАЧИТЬ,,1516731,103287,376
ВСПЛЫВАТЬ,,1516731,22939,376
НАЧИНАТЬСЯ,,1516731,374294,375
ОТНЕСТИ,,1516731,146471,373
УДЕЛЯТЬСЯ,,1516731,26515,367
ВЫРВАТЬСЯ,,1516731,116081,365
ЗНАЧИТЬСЯ,,1516731,50305,365
ТЕРЗАТЬ,,1516731,21604,363
РАЗРАБАТЫВАТЬ,,1516731,69912,360
ПРИСЫЛАТЬ,,1516731,25626,359
ВЫДВИНУТЬ,,1516731,148329,351
ПРОЧИТАТЬ,,1516731,163482,350
ПРИЙТИ,,1516731,550519,349
ВОСПРИНЯТЬ,,1516731,92504,349
ЗАМЕТИТЬ,,1516731,1190242,349
ОСТАНОВИТЬ,,1516731,337462,348
ИССЛЕДОВАТЬСЯ,,1516731,9196,343
ОБГОВОРИТЬ,,1516731,7405,342
ЗАПИСАТЬ,,1516731,213677,340
ПОПАСТЬ,,1516731,980276,338
ПРОАНАЛИЗИРОВАТЬ,,1516731,53379,336
ВЛАДЕТЬ,,1516731,210221,334
ДОНИМАТЬ,,1516731,6262,333
ПРЕДСТАВЛЯТЬСЯ,,1516731,80678,333
СЛУШАТЬ,,1516731,295704,330
ЛЕЖАТЬ,,1516731,1213074,330
ВОЗБУЖДАТЬ,,1516731,31546,330
ПОГЛОТИТЬ,,1516731,112051,329
ПОЛИТИЗИРОВАТЬ,,1516731,2002,328
ПРОЧЕСТЬ,,1516731,125768,324
ХОТЕТЬ,,1516731,569716,323
РОЖДАТЬСЯ,,1516731,73540,321
ЗАБОТИТЬ,,1516731,7912,321
ДЕЛАТЬ,,1516731,1265891,321
ОЗНАЧАТЬ,,1516731,257761,316
ПРИХОДИТЬ,,1516731,593265,315
ПРЕДУПРЕДИТЬ,,1516731,172359,314
РАЗБИРАТЬСЯ,,1516731,85103,314
ПИСАТЬ,,1516731,941379,312
БЫВАТЬ,,1516731,361586,312
НРАВИТЬСЯ,,1516731,239917,308
ВЫКРИКИВАТЬ,,1516731,24527,304
ПРЕДВИДЕТЬ,,1516731,24981,301
ГОТОВИТЬ,,1516731,291402,300
УЧЕСТЬ,,1516731,96620,298
ПЕРЕФРАЗИРОВАТЬ,,1516731,3015,295
НАПРАВИТЬ,,1516731,892815,292
ВЫНОСИТЬСЯ,,1516731,12042,285
ПОРАЗИТЬ,,1516731,166010,284
ПОМОЧЬ,,1516731,320253,283
УТРЯСТИ,,1516731,1055,282
СЛЫШАТЬСЯ,,1516731,152766,281
РАЗЪЯСНИТЬ,,1516731,24839,280
ДАТЬ,,1516731,1104316,280
СОСТАВИТЬ,,1516731,497277,278
ОХВАТЫВАТЬ,,1516731,55110,278
ВЫВЕСТИ,,1516731,259929,275
ЗАБРАСЫВАТЬ,,1516731,15854,274
ПОСЛЫШАТЬСЯ,,1516731,312418,271
ПРИНЯТЬ,,1516731,2446695,271
ВОЙТИ,,1516731,1169413,271
ПОДРАЗУМЕВАТЬ,,1516731,76865,264
ПРЕДПОЛАГАТЬ,,1516731,198525,262
РОИТЬСЯ,,1516731,6904,261
ПОВИСАТЬ,,1516731,8652,260
ИСХОДИТЬ,,1516731,99593,258
ВИСЕТЬ,,1516731,332272,257
ЯВИТЬСЯ,,1516731,321602,257
НУЖДАТЬСЯ,,1516731,309433,256
АНАЛИЗИРОВАТЬ,,1516731,51921,256
СОДЕРЖАТЬСЯ,,1516731,178437,255
ВЫЯСНЯТЬ,,1516731,33868,253
АДРЕСОВАТЬСЯ,,1516731,2923,253
ДЕБАТИРОВАТЬ,,1516731,597,252
ПЕРЕВОДИТЬ,,1516731,95557,249
ЗАМУЧИТЬ,,1516731,12360,248
НАЗЫВАТЬ,,1516731,535788,247
ПОСТУПИТЬ,,1516731,348494,245
ПОРОДИТЬ,,1516731,56627,245
ЗАКОНЧИТЬСЯ,,1516731,228914,245
ПРЕДРЕШАТЬ,,1516731,938,245
КРУТИТЬСЯ,,1516731,39936,241
ПЕРЕНЕСТИ,,1516731,203824,240
УВИДЕТЬ,,1516731,1503676,240
РЕГЛАМЕНТИРОВАТЬ,,1516731,11825,239
ПОМНИТЬ,,1516731,224087,236
ВЫСЛУШИВАТЬ,,1516731,26314,236
ИСКЛЮЧИТЬ,,1516731,132180,235
ОГОВОРИТЬ,,1516731,18051,235
ОТПАДАТЬ,,1516731,10666,232
ОШАРАШИТЬ,,1516731,11454,232
ЗАКРЫВАТЬ,,1516731,175697,231
ПРЕДЛАГАТЬСЯ,,1516731,69678,228
УЛАЖИВАТЬ,,1516731,2455,225
СЛЕТЕТЬ,,1516731,41192,225
ТЕСНИТЬСЯ,,1516731,16280,223
ПРИОБРЕТАТЬ,,1516731,123426,222
ОТВЕСТИ,,1516731,276420,220
ПОЛУЧАТЬ,,1516731,883886,220
ОШЕЛОМИТЬ,,1516731,24961,215
РОДИТЬСЯ,,1516731,304417,214
СЧИТАТЬСЯ,,1516731,334745,213
ДОБАВИТЬ,,1516731,974156,212
ДИСКУТИРОВАТЬСЯ,,1516731,500,210
НАКОПИТЬСЯ,,1516731,10458,209
ПРИДУМЫВАТЬ,,1516731,32265,202
ЗАБЫТЬ,,1516731,331942,201
ОПЕРЕДИТЬ,,1516731,27261,201
ПРОПИСАТЬ,,1516731,66019,198
ПЕРЕЧИСЛИТЬ,,1516731,68462,197
ПРОЯСНЯТЬ,,1516731,3880,197
ОТМЕТИТЬ,,1516731,1263077,194
ЗАОСТРЯТЬ,,1516731,5079,192
ПЕРЕБИВАТЬ,,1516731,11281,190
СВЯЗЫВАТЬ,,1516731,95797,190
ПОВТОРЯТЬСЯ,,1516731,28062,190
ПЕРЕФОРМУЛИРОВАТЬ,,1516731,735,189
ОКАЗЫВАТЬСЯ,,1516731,230283,189
УДИВЛЯТЬСЯ,,1516731,30573,188
ПРИНИМАТЬ,,1516731,946204,188
ДЕРЖАТЬ,,1516731,843121,187
АКТУАЛИЗИРОВАТЬ,,1516731,3151,187
ПОСЧИТАТЬ,,1516731,44613,186
ПОСТУПАТЬ,,1516731,218376,185
ВЫДВИГАТЬ,,1516731,36614,183
ПРЕДВОСХИТИТЬ,,1516731,3333,183
НАЧАТЬ,,1516731,573876,183
ПОКАЗЫВАТЬ,,1516731,385626,181
ПРИНИМАТЬСЯ,,1516731,103634,180
СООТВЕТСТВОВАТЬ,,1516731,432049,179
ПРОЯСНИТЬСЯ,,1516731,14153,178
ПРИЗНАТЬ,,1516731,490285,177
ВЫЙТИ,,1516731,1529334,175
РАЗРАБАТЫВАТЬСЯ,,1516731,36080,173
СОГЛАСОВЫВАТЬ,,1516731,8033,172
РАЗДАВАТЬСЯ,,1516731,90998,172
НАЗРЕВАТЬ,,1516731,10389,172
УВЯЗЫВАТЬ,,1516731,4260,172
СОБРАТЬ,,1516731,485223,171
КОНТРОЛИРОВАТЬ,,1516731,133395,171
ПРИДАВАТЬ,,1516731,152391,170
ТРАКТОВАТЬ,,1516731,9347,170
ВЫБРАТЬ,,1516731,575313,169
ОТБРОСИТЬ,,1516731,123750,169
ЗАВИСНУТЬ,,1516731,29693,167
ЗАМОРАЧИВАТЬСЯ,,1516731,4908,167
ИЗМЕНИТЬ,,1516731,360414,166
УТОЧНЯТЬ,,1516731,59523,166
ОТРЕГУЛИРОВАТЬ,,1516731,10863,166
ИСЧЕРПЫВАТЬ,,1516731,3211,166
ПОРУЧИТЬ,,1516731,139021,165
МНОЖИТЬСЯ,,1516731,5040,163
ВИТАТЬ,,1516731,35877,162
ПОВЕРГНУТЬ,,1516731,16742,162
УТРЯСАТЬ,,1516731,625,162
ПОДЫМАТЬ,,1516731,11807,162
ЗАПИСЫВАТЬ,,1516731,52037,161
СВИДЕТЕЛЬСТВОВАТЬ,,1516731,153942,158
ПОДЛЕЖАТЬ,,1516731,141213,158
СЛЫХАТЬ,,1516731,21246,157
РОЖДАТЬ,,1516731,28097,157
СКАЗАТЬ,,1516731,7659823,156
ПОСЛУЖИТЬ,,1516731,131041,155
НАРУШИТЬ,,1516731,233899,155
ЗАКИДАТЬ,,1516731,8072,155
ОТДАТЬ,,1516731,501478,154
ВЕРНУТЬ,,1516731,238989,153
ВОСПРИНИМАТЬ,,1516731,93390,153
ПОДДЕРЖАТЬ,,1516731,306969,152
ФОРМУЛИРОВАТЬСЯ,,1516731,4361,151
ВЫЯСНЯТЬСЯ,,1516731,10577,151
ПРИСЛАТЬ,,1516731,489919,150
ЗАОСТРИТЬ,,1516731,5320,150
ГОВОРИТЬ,,1516731,2673665,149
СМУЩАТЬ,,1516731,28675,148
КОНЧИТЬСЯ,,1516731,113644,148
ЗАКАНЧИВАТЬСЯ,,1516731,110531,145
ОБОСТРИТЬСЯ,,1516731,15349,145
ЗАСЛУШАТЬ,,1516731,18647,145
СБИТЬ,,1516731,182460,144
СОПРОВОЖДАТЬСЯ,,1516731,112793,144
ПОДОЖДАТЬ,,1516731,68838,143
ЗАВАЛИТЬ,,1516731,97948,142
ПРЕДНАЗНАЧАТЬСЯ,,1516731,44157,141
ВЫПАЛИТЬ,,1516731,39279,141
ОТКЛАДЫВАТЬ,,1516731,39722,141
ОГОРОШИТЬ,,1516731,3755,141
ПРИДАТЬ,,1516731,110383,140
ОПРЕДЕЛЯТЬ,,1516731,239562,139
ЗАВИСЕТЬ,,1516731,343524,139
РАЗЪЯСНЯТЬ,,1516731,11287,138
ПРИОБРЕСТИ,,1516731,335547,138
ДОКУЧАТЬ,,1516731,4073,137
УПРЕДИТЬ,,1516731,2842,136
ИСЧЕЗНУТЬ,,1516731,333208,136
РАСКРЫВАТЬ,,1516731,58986,135
КОНКРЕТИЗИРОВАТЬ,,1516731,5418,135
МУССИРОВАТЬ,,1516731,2301,134
ДУМАТЬ,,1516731,575903,134
БРОСИТЬ,,1516731,815888,134
СЛУЖИТЬ,,1516731,586125,134
ВСТАВЛЯТЬ,,1516731,30618,133
ВЗВОЛНОВАТЬ,,1516731,23009,133
ПРОДИКТОВАТЬ,,1516731,48417,133
ОПУСТИТЬ,,1516731,485905,133
ЗАМЯТЬ,,1516731,4158,133
ПРЕДУСМАТРИВАТЬ,,1516731,226292,133
РАЗДЕЛИТЬ,,1516731,158291,133
ВСТАВИТЬ,,1516731,150746,132
ДОЙТИ,,1516731,207410,132
ПРОВЕНТИЛИРОВАТЬ,,1516731,350,132
ОГРАНИЧИТЬ,,1516731,156833,132
ИССЯКНУТЬ,,1516731,14353,131
ПОЛУЧИТЬСЯ,,1516731,124749,131
КООРДИНИРОВАТЬ,,1516731,13868,131
НОСИТЬ,,1516731,566495,130
ВЫДВИГАТЬСЯ,,1516731,22637,130
РАССЛЕДОВАТЬ,,1516731,30465,130
ИЗЛАГАТЬ,,1516731,21789,128
ЗАГОТОВИТЬ,,1516731,18268,128
НАХОДИТЬ,,1516731,352769,128
ИГРАТЬ,,1516731,918112,127
ОБРАДОВАТЬСЯ,,1516731,65179,127
МЕЛЬКНУТЬ,,1516731,142837,127
ПРОГЛОТИТЬ,,1516731,65181,127
ПРЕДРЕШИТЬ,,1516731,5301,126
ОТВОДИТЬ,,1516731,90641,126
РАСКРЫВАТЬСЯ,,1516731,26504,125
УСЛОЖНЯТЬ,,1516731,12693,125
ПРОДОЛЖИТЬ,,1516731,426194,124
ПОСЛАТЬ,,1516731,362184,124
СВЕТИТЬСЯ,,1516731,92826,124
ОТПРАВИТЬ,,1516731,570282,124
ДОНЕСТИСЬ,,1516731,105004,124
ПРИНАДЛЕЖАТЬ,,1516731,443654,124
ИЗЛАГАТЬСЯ,,1516731,9924,124
БРАТЬ,,1516731,449883,123
РАСКРЫТЬ,,1516731,183977,123
ПРИВОДИТЬ,,1516731,457302,123
ИСПОРТИТЬ,,1516731,72425,122
ЗАСТРЯТЬ,,1516731,64621,121
ШОКИРОВАТЬ,,1516731,33320,120
НАПОМИНАТЬ,,1516731,393540,120
УВЯЗАТЬ,,1516731,15697,120
АТАКОВАТЬ,,1516731,117698,119
ВСТРЕЧАТЬ,,1516731,195179,119
УЛОВИТЬ,,1516731,85664,119
ВЕСТИ,,1516731,907360,118
ПРЕДУСМОТРЕТЬ,,1516731,288804,118
ЗАВЕРШИТЬ,,1516731,249424,118
УГАДАТЬ,,1516731,25703,117
ПРОДОЛЖАТЬСЯ,,1516731,240099,117
ЗАСТИЧЬ,,1516731,10121,117
СОЗРЕТЬ,,1516731,18298,116
ПЕРЕДАВАТЬ,,1516731,682496,116
УПОМЯНУТЬ,,1516731,98643,116
УПРОЩАТЬ,,1516731,17174,115
СМЕШИВАТЬ,,1516731,37091,114
БИТЬСЯ,,1516731,131912,114
ОПАСАТЬСЯ,,1516731,80376,114
ВЫЛЕТЕТЬ,,1516731,136100,113
ОПРЕДЕЛЯТЬСЯ,,1516731,177807,112
ПРОДУМЫВАТЬ,,1516731,5270,112
ПРЕДУГАДАТЬ,,1516731,5887,111
ВЫГЛЯДЕТЬ,,1516731,217511,111
УТОЧНЯТЬСЯ,,1516731,31558,111
ОТМЕНЯТЬ,,1516731,27375,111
НАЙТИСЬ,,1516731,196855,110
ДОЖДАТЬСЯ,,1516731,89856,110
ВЫСКАЗАТЬ,,1516731,205660,108
ПРОИЗВЕСТИ,,1516731,487320,108
ЗАКЛЮЧИТЬ,,1516731,538655,108
ПРОПУСКАТЬ,,1516731,71248,108
ЗАСЛУЖИВАТЬ,,1516731,118485,108
ПОИНТЕРЕСОВАТЬСЯ,,1516731,118203,108
ЗАЧИТЫВАТЬ,,1516731,9764,107
УЧИТЫВАТЬ,,1516731,75741,107
ВЫСТУПАТЬ,,1516731,463690,107
ОБМЕНИВАТЬСЯ,,1516731,66044,107
ОБОСТРИТЬ,,1516731,10665,107
МУЧАТЬСЯ,,1516731,2476,106
ВСТРЕЧАТЬСЯ,,1516731,327325,106
ОТВЛЕКАТЬ,,1516731,28903,106
ИЗЪЯТЬ,,1516731,104645,105
ДОПОЛНИТЬ,,1516731,57328,105
ПРОВЕРИТЬ,,1516731,265080,104
ЗАДЕТЬ,,1516731,37548,104
ПОДЫМАТЬСЯ,,1516731,14055,104
НАМЕТИТЬ,,1516731,90364,104
ОЦЕНИТЬ,,1516731,254296,104
ДОПУСКАТЬ,,1516731,149833,103
ОБОРВАТЬ,,1516731,43851,103
ЗАЙТИ,,1516731,312789,103
ОЗАДАЧИВАТЬСЯ,,1516731,513,102
ОХВАТИТЬ,,1516731,167522,102
СВОДИТЬ,,1516731,118509,102
ВЫДАТЬ,,1516731,237631,101
ПОКАЗАТЬ,,1516731,1076177,101
РАЗДРАЖАТЬ,,1516731,33799,101
ОБРУШИТЬСЯ,,1516731,103081,101
ЗАПУТАТЬ,,1516731,8269,100
ПРИГОТОВИТЬ,,1516731,167771,100
ВСПОМИНАТЬ,,1516731,245184,100
ВВЕСТИ,,1516731,561530,100
ВОЗМУТИТЬ,,1516731,44520,99
УВЛЕЧЬ,,1516731,66996,99
ОТКРЫТЬ,,1516731,1671035,98
ПАРИРОВАТЬ,,1516731,37319,98
ТЕРПЕТЬ,,1516731,144766,98
ОСКОРБИТЬ,,1516731,31264,98
ПЕРЕНОСИТЬ,,1516731,82582,98
СКРЫВАТЬСЯ,,1516731,128616,97
ЗАТЯГИВАТЬ,,1516731,30933,97
СПРАШИВАТЬ,,1516731,156680,96
ВЫСТАВИТЬ,,1516731,213778,96
ПРИСУТСТВОВАТЬ,,1516731,257932,95
ОБУСЛОВИТЬ,,1516731,174986,95
ОБОСТРЯТЬ,,1516731,9296,94
ПРЕВРАЩАТЬ,,1516731,57851,94
ПРЕСЕЧЬ,,1516731,36199,94
СОГЛАСОВЫВАТЬСЯ,,1516731,5779,94
ОТРАЖАТЬ,,1516731,118809,93
ПОСТРОИТЬ,,1516731,583313,93
ВЫЯВИТЬ,,1516731,222645,93
ПОДЕЙСТВОВАТЬ,,1516731,27019,92
ИСЧЕРПЫВАТЬСЯ,,1516731,8709,92
ПОЗВОЛЯТЬ,,1516731,295113,91
ПРОМЕЛЬКНУТЬ,,1516731,56775,91
НЕНАВИДЕТЬ,,1516731,110394,91
УПРОСТИТЬ,,1516731,27969,91
ИСКЛЮЧАТЬ,,1516731,136877,91
ХОТЕТЬСЯ,,1516731,73906,91
УТВЕРДИТЬ,,1516731,215410,91
ПОТОНУТЬ,,1516731,12731,91
ВЫРАЗИТЬ,,1516731,416769,90
ПОМОГАТЬ,,1516731,297527,90
ОСМЫСЛИТЬ,,1516731,8998,90
ДОСТАВАТЬ,,1516731,60919,90
СПРОСИТЬ,,1516731,941901,89
ВЫБИРАТЬ,,1516731,192604,89
СРЫВАТЬСЯ,,1516731,34133,89
ПРОСИТЬ,,1516731,458165,89
ПОТРЯСТИ,,1516731,120548,88
ИСКАТЬ,,1516731,819203,88
